REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
QLD1,2022/01/05 22:40:00,7183.74,119.10,TRADE
QLD1,2022/01/05 22:45:00,7101.69,118.73,TRADE
QLD1,2022/01/05 22:50:00,7075.44,118.73,TRADE
QLD1,2022/01/05 22:55:00,6987.06,119.15,TRADE
QLD1,2022/01/05 23:00:00,6938.34,119.10,TRADE
QLD1,2022/01/05 23:05:00,6895.6,119.10,TRADE
QLD1,2022/01/05 23:10:00,6839.97,118.73,TRADE
QLD1,2022/01/05 23:15:00,6843.71,118.73,TRADE
QLD1,2022/01/05 23:20:00,6854.37,118.73,TRADE
QLD1,2022/01/05 23:25:00,6860.17,119.10,TRADE
QLD1,2022/01/05 23:30:00,6746.76,118.73,TRADE
QLD1,2022/01/05 23:35:00,6762.11,119.20,TRADE
QLD1,2022/01/05 23:40:00,6698.23,118.73,TRADE
QLD1,2022/01/05 23:45:00,6650.18,118.73,TRADE
QLD1,2022/01/05 23:50:00,6581.01,109.20,TRADE
QLD1,2022/01/05 23:55:00,6523.45,109.20,TRADE
QLD1,2022/01/06 00:00:00,6504.51,109.20,TRADE
QLD1,2022/01/06 00:05:00,6480.58,118.73,TRADE
QLD1,2022/01/06 00:10:00,6459.71,118.73,TRADE
QLD1,2022/01/06 00:15:00,6518.94,118.73,TRADE
QLD1,2022/01/06 00:20:00,6372.5,118.73,TRADE
QLD1,2022/01/06 00:25:00,6364.27,118.73,TRADE
QLD1,2022/01/06 00:30:00,6365.28,118.73,TRADE
QLD1,2022/01/06 00:35:00,6339.59,118.73,TRADE
QLD1,2022/01/06 00:40:00,6356.52,118.73,TRADE
QLD1,2022/01/06 00:45:00,6274.13,118.73,TRADE
QLD1,2022/01/06 00:50:00,6256.05,118.73,TRADE
QLD1,2022/01/06 00:55:00,6225.87,118.73,TRADE
QLD1,2022/01/06 01:00:00,6189.51,118.73,TRADE
QLD1,2022/01/06 01:05:00,6144.41,118.73,TRADE
QLD1,2022/01/06 01:10:00,6151.21,118.73,TRADE
QLD1,2022/01/06 01:15:00,6142.5,119.10,TRADE
QLD1,2022/01/06 01:20:00,6089,118.73,TRADE
QLD1,2022/01/06 01:25:00,6126.72,119.20,TRADE
QLD1,2022/01/06 01:30:00,6078.85,119.10,TRADE
QLD1,2022/01/06 01:35:00,6103.91,119.15,TRADE
QLD1,2022/01/06 01:40:00,6069.87,118.73,TRADE
QLD1,2022/01/06 01:45:00,6062.01,119.10,TRADE
QLD1,2022/01/06 01:50:00,6043.43,119.10,TRADE
QLD1,2022/01/06 01:55:00,6012.8,119.10,TRADE
QLD1,2022/01/06 02:00:00,6045.6,119.10,TRADE
QLD1,2022/01/06 02:05:00,6032.52,118.73,TRADE
QLD1,2022/01/06 02:10:00,5997.77,118.73,TRADE
QLD1,2022/01/06 02:15:00,5996.55,118.73,TRADE
QLD1,2022/01/06 02:20:00,5973.09,118.73,TRADE
QLD1,2022/01/06 02:25:00,5982,118.73,TRADE
QLD1,2022/01/06 02:30:00,6001.11,118.73,TRADE
QLD1,2022/01/06 02:35:00,5941.73,118.73,TRADE
QLD1,2022/01/06 02:40:00,5942.04,118.21,TRADE
QLD1,2022/01/06 02:45:00,5921.48,107.70,TRADE
QLD1,2022/01/06 02:50:00,5964.36,109.20,TRADE
QLD1,2022/01/06 02:55:00,5928,109.10,TRADE
QLD1,2022/01/06 03:00:00,5935.49,109.15,TRADE
QLD1,2022/01/06 03:05:00,5927.1,109.10,TRADE
QLD1,2022/01/06 03:10:00,5944.17,109.15,TRADE
QLD1,2022/01/06 03:15:00,5977.85,109.20,TRADE
QLD1,2022/01/06 03:20:00,5930.65,109.15,TRADE
QLD1,2022/01/06 03:25:00,5892.3,104.61,TRADE
QLD1,2022/01/06 03:30:00,5912.28,109.10,TRADE
QLD1,2022/01/06 03:35:00,5911.74,109.10,TRADE
QLD1,2022/01/06 03:40:00,5904.55,99.45,TRADE
QLD1,2022/01/06 03:45:00,5909.21,109.10,TRADE
QLD1,2022/01/06 03:50:00,5876.97,91.20,TRADE
QLD1,2022/01/06 03:55:00,5906.62,91.20,TRADE
QLD1,2022/01/06 04:00:00,5897.45,91.20,TRADE
QLD1,2022/01/06 04:05:00,5902.22,91.20,TRADE
QLD1,2022/01/06 04:10:00,5940.62,91.20,TRADE
QLD1,2022/01/06 04:15:00,5981.11,109.10,TRADE
QLD1,2022/01/06 04:20:00,5934.01,91.20,TRADE
QLD1,2022/01/06 04:25:00,5965.27,109.10,TRADE
QLD1,2022/01/06 04:30:00,5990.47,109.15,TRADE
QLD1,2022/01/06 04:35:00,5961.68,91.20,TRADE
QLD1,2022/01/06 04:40:00,5981.68,109.10,TRADE
QLD1,2022/01/06 04:45:00,5984.27,109.10,TRADE
QLD1,2022/01/06 04:50:00,6054.65,113.69,TRADE
QLD1,2022/01/06 04:55:00,6057.61,134.59,TRADE
QLD1,2022/01/06 05:00:00,6049.2,119.20,TRADE
QLD1,2022/01/06 05:05:00,6132.62,119.10,TRADE
QLD1,2022/01/06 05:10:00,6128.85,119.20,TRADE
QLD1,2022/01/06 05:15:00,6109.12,119.20,TRADE
QLD1,2022/01/06 05:20:00,6192.6,199.73,TRADE
QLD1,2022/01/06 05:25:00,6149.67,130.10,TRADE
QLD1,2022/01/06 05:30:00,6154.74,130.10,TRADE
QLD1,2022/01/06 05:35:00,6161.59,118.73,TRADE
QLD1,2022/01/06 05:40:00,6127.4,118.73,TRADE
QLD1,2022/01/06 05:45:00,6122.82,118.73,TRADE
QLD1,2022/01/06 05:50:00,6133.05,118.73,TRADE
QLD1,2022/01/06 05:55:00,6090.5,109.20,TRADE
QLD1,2022/01/06 06:00:00,6108.13,109.20,TRADE
QLD1,2022/01/06 06:05:00,6219.22,118.73,TRADE
QLD1,2022/01/06 06:10:00,6260.47,118.73,TRADE
QLD1,2022/01/06 06:15:00,6234.02,109.10,TRADE
QLD1,2022/01/06 06:20:00,6219.72,91.21,TRADE
QLD1,2022/01/06 06:25:00,6274.31,91.21,TRADE
QLD1,2022/01/06 06:30:00,6277.58,91.20,TRADE
QLD1,2022/01/06 06:35:00,6308.3,91.20,TRADE
QLD1,2022/01/06 06:40:00,6314.78,118.73,TRADE
QLD1,2022/01/06 06:45:00,6285.82,91.21,TRADE
QLD1,2022/01/06 06:50:00,6275.3,91.20,TRADE
QLD1,2022/01/06 06:55:00,6264.37,82.92,TRADE
QLD1,2022/01/06 07:00:00,6327.85,73.61,TRADE
QLD1,2022/01/06 07:05:00,6406.04,91.10,TRADE
QLD1,2022/01/06 07:10:00,6421.98,91.10,TRADE
QLD1,2022/01/06 07:15:00,6427.22,77.36,TRADE
QLD1,2022/01/06 07:20:00,6401.69,76.28,TRADE
QLD1,2022/01/06 07:25:00,6406.93,91.20,TRADE
QLD1,2022/01/06 07:30:00,6489.46,91.20,TRADE
QLD1,2022/01/06 07:35:00,6470.4,89.79,TRADE
QLD1,2022/01/06 07:40:00,6423.25,89.86,TRADE
QLD1,2022/01/06 07:45:00,6420.52,91.10,TRADE
QLD1,2022/01/06 07:50:00,6461.09,91.20,TRADE
QLD1,2022/01/06 07:55:00,6462.28,91.10,TRADE
QLD1,2022/01/06 08:00:00,6481.67,91.20,TRADE
QLD1,2022/01/06 08:05:00,6475.02,98.27,TRADE
QLD1,2022/01/06 08:10:00,6511.86,96.91,TRADE
QLD1,2022/01/06 08:15:00,6494.11,104.87,TRADE
QLD1,2022/01/06 08:20:00,6567.31,109.10,TRADE
QLD1,2022/01/06 08:25:00,6553.71,109.10,TRADE
QLD1,2022/01/06 08:30:00,6577.11,109.20,TRADE
QLD1,2022/01/06 08:35:00,6515.73,91.10,TRADE
QLD1,2022/01/06 08:40:00,6501.94,109.10,TRADE
QLD1,2022/01/06 08:45:00,6584.7,109.20,TRADE
QLD1,2022/01/06 08:50:00,6546.87,109.10,TRADE
QLD1,2022/01/06 08:55:00,6535.07,89.81,TRADE
QLD1,2022/01/06 09:00:00,6598.47,91.20,TRADE
QLD1,2022/01/06 09:05:00,6591.73,78.41,TRADE
QLD1,2022/01/06 09:10:00,6693.11,91.20,TRADE
QLD1,2022/01/06 09:15:00,6696.42,83,TRADE
QLD1,2022/01/06 09:20:00,6702.09,91.10,TRADE
QLD1,2022/01/06 09:25:00,6725.62,91.10,TRADE
QLD1,2022/01/06 09:30:00,6746.82,91.20,TRADE
QLD1,2022/01/06 09:35:00,6675.54,83,TRADE
QLD1,2022/01/06 09:40:00,6717.72,83,TRADE
QLD1,2022/01/06 09:45:00,6670.43,74.99,TRADE
QLD1,2022/01/06 09:50:00,6632.57,77.45,TRADE
QLD1,2022/01/06 09:55:00,6629.3,77.66,TRADE
QLD1,2022/01/06 10:00:00,6698.32,79.06,TRADE
QLD1,2022/01/06 10:05:00,6744.55,79.05,TRADE
QLD1,2022/01/06 10:10:00,6722.67,83,TRADE
QLD1,2022/01/06 10:15:00,6741.76,79.26,TRADE
QLD1,2022/01/06 10:20:00,6738.06,67.73,TRADE
QLD1,2022/01/06 10:25:00,6725.4,73.83,TRADE
QLD1,2022/01/06 10:30:00,6721.37,73.44,TRADE
QLD1,2022/01/06 10:35:00,6716.81,75.04,TRADE
QLD1,2022/01/06 10:40:00,6726.55,68.21,TRADE
QLD1,2022/01/06 10:45:00,6685.13,73.30,TRADE
QLD1,2022/01/06 10:50:00,6747.2,75.93,TRADE
QLD1,2022/01/06 10:55:00,6717.61,72.40,TRADE
QLD1,2022/01/06 11:00:00,6692.85,76.19,TRADE
QLD1,2022/01/06 11:05:00,6693.7,79.18,TRADE
QLD1,2022/01/06 11:10:00,6637.18,77.86,TRADE
QLD1,2022/01/06 11:15:00,6677.86,78.17,TRADE
QLD1,2022/01/06 11:20:00,6661.47,91.20,TRADE
QLD1,2022/01/06 11:25:00,6739.83,91.20,TRADE
QLD1,2022/01/06 11:30:00,6737.41,90.30,TRADE
QLD1,2022/01/06 11:35:00,6757.12,91.20,TRADE
QLD1,2022/01/06 11:40:00,6752.85,87.04,TRADE
QLD1,2022/01/06 11:45:00,6762.58,91.20,TRADE
QLD1,2022/01/06 11:50:00,6838.92,118.73,TRADE
QLD1,2022/01/06 11:55:00,6802.66,93.79,TRADE
QLD1,2022/01/06 12:00:00,6749.97,89.76,TRADE
QLD1,2022/01/06 12:05:00,6709.93,96.11,TRADE
QLD1,2022/01/06 12:10:00,6801.11,91.20,TRADE
QLD1,2022/01/06 12:15:00,6751.73,88.65,TRADE
QLD1,2022/01/06 12:20:00,6855.05,91.20,TRADE
QLD1,2022/01/06 12:25:00,6842.8,91.20,TRADE
QLD1,2022/01/06 12:30:00,6945.83,109.10,TRADE
QLD1,2022/01/06 12:35:00,6964.55,109.20,TRADE
QLD1,2022/01/06 12:40:00,7105.53,118.73,TRADE
QLD1,2022/01/06 12:45:00,7107.81,118.73,TRADE
QLD1,2022/01/06 12:50:00,7128.94,118.73,TRADE
QLD1,2022/01/06 12:55:00,7172.11,118.73,TRADE
QLD1,2022/01/06 13:00:00,7219.01,119.10,TRADE
QLD1,2022/01/06 13:05:00,7308.7,109.10,TRADE
QLD1,2022/01/06 13:10:00,7352.95,118.73,TRADE
QLD1,2022/01/06 13:15:00,7330.49,118.73,TRADE
QLD1,2022/01/06 13:20:00,7361.56,123.70,TRADE
QLD1,2022/01/06 13:25:00,7269.96,110.27,TRADE
QLD1,2022/01/06 13:30:00,7245.88,109.20,TRADE
QLD1,2022/01/06 13:35:00,7208.59,118.73,TRADE
QLD1,2022/01/06 13:40:00,7245.16,118.73,TRADE
QLD1,2022/01/06 13:45:00,7216.81,118.73,TRADE
QLD1,2022/01/06 13:50:00,7204.93,109.15,TRADE
QLD1,2022/01/06 13:55:00,7141.05,109.10,TRADE
QLD1,2022/01/06 14:00:00,7215.95,118.73,TRADE
QLD1,2022/01/06 14:05:00,7161.14,109.20,TRADE
QLD1,2022/01/06 14:10:00,7194.29,109.20,TRADE
QLD1,2022/01/06 14:15:00,7226.43,91.20,TRADE
QLD1,2022/01/06 14:20:00,7249.25,91.20,TRADE
QLD1,2022/01/06 14:25:00,7277.13,109.10,TRADE
QLD1,2022/01/06 14:30:00,7299.39,109.10,TRADE
QLD1,2022/01/06 14:35:00,7372.47,118.73,TRADE
QLD1,2022/01/06 14:40:00,7355.08,118.73,TRADE
QLD1,2022/01/06 14:45:00,7327.07,109.20,TRADE
QLD1,2022/01/06 14:50:00,7321.49,109.20,TRADE
QLD1,2022/01/06 14:55:00,7328.85,109.20,TRADE
QLD1,2022/01/06 15:00:00,7340.63,87.22,TRADE
QLD1,2022/01/06 15:05:00,7366.31,109.10,TRADE
QLD1,2022/01/06 15:10:00,7333.19,86.61,TRADE
QLD1,2022/01/06 15:15:00,7355.4,83,TRADE
QLD1,2022/01/06 15:20:00,7383.9,83,TRADE
QLD1,2022/01/06 15:25:00,7424.75,118.70,TRADE
QLD1,2022/01/06 15:30:00,7507.4,109.10,TRADE
QLD1,2022/01/06 15:35:00,7589.39,118.73,TRADE
QLD1,2022/01/06 15:40:00,7670,118.73,TRADE
QLD1,2022/01/06 15:45:00,7749.72,118.73,TRADE
QLD1,2022/01/06 15:50:00,7732.27,118.73,TRADE
QLD1,2022/01/06 15:55:00,7767.59,119.10,TRADE
QLD1,2022/01/06 16:00:00,7802.14,119.20,TRADE
QLD1,2022/01/06 16:05:00,7789.39,118.70,TRADE
QLD1,2022/01/06 16:10:00,7961.89,119.20,TRADE
QLD1,2022/01/06 16:15:00,7974.39,118.70,TRADE
QLD1,2022/01/06 16:20:00,7984.65,119.20,TRADE
QLD1,2022/01/06 16:25:00,8106.59,119.10,TRADE
QLD1,2022/01/06 16:30:00,8112.83,130.10,TRADE
QLD1,2022/01/06 16:35:00,8205.13,119.10,TRADE
QLD1,2022/01/06 16:40:00,8271.02,119.10,TRADE
QLD1,2022/01/06 16:45:00,8304.2,300,TRADE
QLD1,2022/01/06 16:50:00,8371.92,349.99,TRADE
QLD1,2022/01/06 16:55:00,8276.93,130.20,TRADE
QLD1,2022/01/06 17:00:00,8368.98,200,TRADE
QLD1,2022/01/06 17:05:00,8266.59,118.70,TRADE
QLD1,2022/01/06 17:10:00,8358.77,118.70,TRADE
QLD1,2022/01/06 17:15:00,8434.63,119.20,TRADE
QLD1,2022/01/06 17:20:00,8361.81,119.20,TRADE
QLD1,2022/01/06 17:25:00,8434.39,119.20,TRADE
QLD1,2022/01/06 17:30:00,8481.37,119.20,TRADE
QLD1,2022/01/06 17:35:00,8445.01,119.10,TRADE
QLD1,2022/01/06 17:40:00,8447.5,119.10,TRADE
QLD1,2022/01/06 17:45:00,8484.24,119.20,TRADE
QLD1,2022/01/06 17:50:00,8484.44,119.20,TRADE
QLD1,2022/01/06 17:55:00,8400.47,119.20,TRADE
QLD1,2022/01/06 18:00:00,8494,204,TRADE
QLD1,2022/01/06 18:05:00,8500.57,200,TRADE
QLD1,2022/01/06 18:10:00,8475.13,198.50,TRADE
QLD1,2022/01/06 18:15:00,8513.28,204,TRADE
QLD1,2022/01/06 18:20:00,8464.94,204,TRADE
QLD1,2022/01/06 18:25:00,8514.13,300,TRADE
QLD1,2022/01/06 18:30:00,8546.92,300,TRADE
QLD1,2022/01/06 18:35:00,8528.21,300,TRADE
QLD1,2022/01/06 18:40:00,8524.13,300,TRADE
QLD1,2022/01/06 18:45:00,8567.96,460.10,TRADE
QLD1,2022/01/06 18:50:00,8530.12,460.10,TRADE
QLD1,2022/01/06 18:55:00,8466.39,300,TRADE
QLD1,2022/01/06 19:00:00,8467.5,300,TRADE
QLD1,2022/01/06 19:05:00,8497.76,300,TRADE
QLD1,2022/01/06 19:10:00,8473.67,300,TRADE
QLD1,2022/01/06 19:15:00,8471.91,300,TRADE
QLD1,2022/01/06 19:20:00,8416.29,204,TRADE
QLD1,2022/01/06 19:25:00,8382.34,204,TRADE
QLD1,2022/01/06 19:30:00,8419.98,204,TRADE
QLD1,2022/01/06 19:35:00,8443.92,300,TRADE
QLD1,2022/01/06 19:40:00,8455.62,300,TRADE
QLD1,2022/01/06 19:45:00,8396.48,204,TRADE
QLD1,2022/01/06 19:50:00,8404.61,204,TRADE
QLD1,2022/01/06 19:55:00,8390.25,204,TRADE
QLD1,2022/01/06 20:00:00,8288.45,198.50,TRADE
QLD1,2022/01/06 20:05:00,8323.39,200,TRADE
QLD1,2022/01/06 20:10:00,8329.14,200,TRADE
QLD1,2022/01/06 20:15:00,8313.15,198.50,TRADE
QLD1,2022/01/06 20:20:00,8216.83,119.20,TRADE
QLD1,2022/01/06 20:25:00,8174.28,119.10,TRADE
QLD1,2022/01/06 20:30:00,8186.19,119.20,TRADE
QLD1,2022/01/06 20:35:00,8140.07,119.20,TRADE
QLD1,2022/01/06 20:40:00,8062.31,119.20,TRADE
QLD1,2022/01/06 20:45:00,8016.82,300,TRADE
QLD1,2022/01/06 20:50:00,7958.92,200,TRADE
QLD1,2022/01/06 20:55:00,7891.16,130.20,TRADE
QLD1,2022/01/06 21:00:00,7832.63,119.20,TRADE
QLD1,2022/01/06 21:05:00,7798.41,130.10,TRADE
QLD1,2022/01/06 21:10:00,7756.07,119.20,TRADE
QLD1,2022/01/06 21:15:00,7779.52,130.10,TRADE
QLD1,2022/01/06 21:20:00,7749.58,130.10,TRADE
QLD1,2022/01/06 21:25:00,7650.74,119.10,TRADE
QLD1,2022/01/06 21:30:00,7547.08,118.70,TRADE
QLD1,2022/01/06 21:35:00,7566.84,200,TRADE
QLD1,2022/01/06 21:40:00,7526.14,200,TRADE
QLD1,2022/01/06 21:45:00,7499.73,200,TRADE
QLD1,2022/01/06 21:50:00,7461.48,130.20,TRADE
QLD1,2022/01/06 21:55:00,7346.69,118.73,TRADE
QLD1,2022/01/06 22:00:00,7352.8,119.20,TRADE
QLD1,2022/01/06 22:05:00,7394.24,200,TRADE
QLD1,2022/01/06 22:10:00,7413.2,204,TRADE
QLD1,2022/01/06 22:15:00,7376.96,204,TRADE
QLD1,2022/01/06 22:20:00,7289.53,130.20,TRADE
QLD1,2022/01/06 22:25:00,7250.07,130.20,TRADE
QLD1,2022/01/06 22:30:00,7244.49,130.20,TRADE
QLD1,2022/01/06 22:35:00,7179.33,130.20,TRADE
QLD1,2022/01/06 22:40:00,7160.95,130.20,TRADE
QLD1,2022/01/06 22:45:00,7127.95,130.20,TRADE
QLD1,2022/01/06 22:50:00,7107.59,130.20,TRADE
QLD1,2022/01/06 22:55:00,7020.23,119.10,TRADE
QLD1,2022/01/06 23:00:00,6953.07,119.10,TRADE
QLD1,2022/01/06 23:05:00,6916.09,119.10,TRADE
QLD1,2022/01/06 23:10:00,6851.97,118.73,TRADE
QLD1,2022/01/06 23:15:00,6849.85,118.73,TRADE
QLD1,2022/01/06 23:20:00,6847.98,118.73,TRADE
QLD1,2022/01/06 23:25:00,6778,118.73,TRADE
QLD1,2022/01/06 23:30:00,6755.37,118.73,TRADE
QLD1,2022/01/06 23:35:00,6752.01,119.20,TRADE
QLD1,2022/01/06 23:40:00,6640.21,118.73,TRADE
QLD1,2022/01/06 23:45:00,6668.39,118.73,TRADE
QLD1,2022/01/06 23:50:00,6620.76,118.73,TRADE
QLD1,2022/01/06 23:55:00,6579.58,118.73,TRADE
QLD1,2022/01/07 00:00:00,6562.37,118.73,TRADE
QLD1,2022/01/07 00:05:00,6528.76,118.73,TRADE
QLD1,2022/01/07 00:10:00,6514.21,118.73,TRADE
QLD1,2022/01/07 00:15:00,6501.64,119.10,TRADE
QLD1,2022/01/07 00:20:00,6440.85,118.73,TRADE
QLD1,2022/01/07 00:25:00,6463.05,119.10,TRADE
QLD1,2022/01/07 00:30:00,6390.71,118.73,TRADE
QLD1,2022/01/07 00:35:00,6333.9,118.73,TRADE
QLD1,2022/01/07 00:40:00,6360.42,118.73,TRADE
QLD1,2022/01/07 00:45:00,6363.07,118.73,TRADE
QLD1,2022/01/07 00:50:00,6331.72,118.73,TRADE
QLD1,2022/01/07 00:55:00,6300.68,118.73,TRADE
QLD1,2022/01/07 01:00:00,6301.85,118.73,TRADE
QLD1,2022/01/07 01:05:00,6278.99,118.73,TRADE
QLD1,2022/01/07 01:10:00,6263.11,118.73,TRADE
QLD1,2022/01/07 01:15:00,6230.35,109.20,TRADE
QLD1,2022/01/07 01:20:00,6196.09,109.20,TRADE
QLD1,2022/01/07 01:25:00,6214.88,109.20,TRADE
QLD1,2022/01/07 01:30:00,6194.69,109.20,TRADE
QLD1,2022/01/07 01:35:00,6201.75,109.20,TRADE
QLD1,2022/01/07 01:40:00,6135.95,91.20,TRADE
QLD1,2022/01/07 01:45:00,6222.37,109.20,TRADE
QLD1,2022/01/07 01:50:00,6180.9,109.10,TRADE
QLD1,2022/01/07 01:55:00,6107.23,91.20,TRADE
QLD1,2022/01/07 02:00:00,6149.82,98.52,TRADE
QLD1,2022/01/07 02:05:00,6101.79,91.20,TRADE
QLD1,2022/01/07 02:10:00,6091.93,91.20,TRADE
QLD1,2022/01/07 02:15:00,6129.85,109.10,TRADE
QLD1,2022/01/07 02:20:00,6097.51,109.10,TRADE
QLD1,2022/01/07 02:25:00,6079.5,91.20,TRADE
QLD1,2022/01/07 02:30:00,6076.36,101.33,TRADE
QLD1,2022/01/07 02:35:00,6051.16,91.20,TRADE
QLD1,2022/01/07 02:40:00,6028.64,91.20,TRADE
QLD1,2022/01/07 02:45:00,6078.68,109.20,TRADE
QLD1,2022/01/07 02:50:00,6070.78,109.20,TRADE
QLD1,2022/01/07 02:55:00,6007.49,91.20,TRADE
QLD1,2022/01/07 03:00:00,6061.92,109.10,TRADE
QLD1,2022/01/07 03:05:00,6024.97,109.10,TRADE
QLD1,2022/01/07 03:10:00,5997.27,91.20,TRADE
QLD1,2022/01/07 03:15:00,6031.61,109.10,TRADE
QLD1,2022/01/07 03:20:00,6044.08,109.20,TRADE
QLD1,2022/01/07 03:25:00,5970.04,91.20,TRADE
QLD1,2022/01/07 03:30:00,6004.01,109.10,TRADE
QLD1,2022/01/07 03:35:00,5986.9,91.20,TRADE
QLD1,2022/01/07 03:40:00,6049.65,109.10,TRADE
QLD1,2022/01/07 03:45:00,5974.35,91.20,TRADE
QLD1,2022/01/07 03:50:00,6036.36,109.10,TRADE
QLD1,2022/01/07 03:55:00,6039.19,109.10,TRADE
QLD1,2022/01/07 04:00:00,6033.2,109.10,TRADE
QLD1,2022/01/07 04:05:00,6048.91,109.20,TRADE
QLD1,2022/01/07 04:10:00,6028.3,92.46,TRADE
QLD1,2022/01/07 04:15:00,6051.27,98.79,TRADE
QLD1,2022/01/07 04:20:00,6059.13,109.10,TRADE
QLD1,2022/01/07 04:25:00,6077.34,109.10,TRADE
QLD1,2022/01/07 04:30:00,6092.28,109.10,TRADE
QLD1,2022/01/07 04:35:00,6104.62,109.20,TRADE
QLD1,2022/01/07 04:40:00,6135.08,109.20,TRADE
QLD1,2022/01/07 04:45:00,6111.89,109.20,TRADE
QLD1,2022/01/07 04:50:00,6158.94,109.20,TRADE
QLD1,2022/01/07 04:55:00,6179.62,118.73,TRADE
QLD1,2022/01/07 05:00:00,6112.41,109.20,TRADE
QLD1,2022/01/07 05:05:00,6186.75,118.73,TRADE
QLD1,2022/01/07 05:10:00,6215.92,118.73,TRADE
QLD1,2022/01/07 05:15:00,6203.1,109.20,TRADE
QLD1,2022/01/07 05:20:00,6257.27,118.73,TRADE
QLD1,2022/01/07 05:25:00,6266.44,118.73,TRADE
QLD1,2022/01/07 05:30:00,6238.14,109.20,TRADE
QLD1,2022/01/07 05:35:00,6291.22,91.10,TRADE
QLD1,2022/01/07 05:40:00,6340.28,91.20,TRADE
QLD1,2022/01/07 05:45:00,6350.19,91.20,TRADE
QLD1,2022/01/07 05:50:00,6270.88,84.03,TRADE
QLD1,2022/01/07 05:55:00,6324.76,88.12,TRADE
QLD1,2022/01/07 06:00:00,6345.43,118.73,TRADE
QLD1,2022/01/07 06:05:00,6375.1,118.73,TRADE
QLD1,2022/01/07 06:10:00,6437.96,118.73,TRADE
QLD1,2022/01/07 06:15:00,6525.94,118.73,TRADE
QLD1,2022/01/07 06:20:00,6536.1,118.73,TRADE
QLD1,2022/01/07 06:25:00,6534.36,118.73,TRADE
QLD1,2022/01/07 06:30:00,6572.27,118.73,TRADE
QLD1,2022/01/07 06:35:00,6575.74,118.73,TRADE
QLD1,2022/01/07 06:40:00,6640.23,200,TRADE
QLD1,2022/01/07 06:45:00,6644.72,119.20,TRADE
QLD1,2022/01/07 06:50:00,6675.97,119.15,TRADE
QLD1,2022/01/07 06:55:00,6699.04,118.73,TRADE
QLD1,2022/01/07 07:00:00,6676.37,118.73,TRADE
QLD1,2022/01/07 07:05:00,6709.91,118.73,TRADE
QLD1,2022/01/07 07:10:00,6741.92,118.73,TRADE
QLD1,2022/01/07 07:15:00,6819.81,119.10,TRADE
QLD1,2022/01/07 07:20:00,6785.16,109.20,TRADE
QLD1,2022/01/07 07:25:00,6809.11,119.10,TRADE
QLD1,2022/01/07 07:30:00,6816.01,118.73,TRADE
QLD1,2022/01/07 07:35:00,6829.52,109.20,TRADE
QLD1,2022/01/07 07:40:00,6834.92,109.20,TRADE
QLD1,2022/01/07 07:45:00,6814.19,118.73,TRADE
QLD1,2022/01/07 07:50:00,6861.8,118.73,TRADE
QLD1,2022/01/07 07:55:00,6864.73,118.73,TRADE
QLD1,2022/01/07 08:00:00,6888.08,119.10,TRADE
QLD1,2022/01/07 08:05:00,6943.96,119.20,TRADE
QLD1,2022/01/07 08:10:00,6997.79,119.20,TRADE
QLD1,2022/01/07 08:15:00,7039.83,143.05,TRADE
QLD1,2022/01/07 08:20:00,7085.36,119.10,TRADE
QLD1,2022/01/07 08:25:00,7058.35,91.56,TRADE
QLD1,2022/01/07 08:30:00,7136.69,109.20,TRADE
QLD1,2022/01/07 08:35:00,7136.63,118.73,TRADE
QLD1,2022/01/07 08:40:00,7178.6,119.10,TRADE
QLD1,2022/01/07 08:45:00,7180.4,118.73,TRADE
QLD1,2022/01/07 08:50:00,7205.26,118.73,TRADE
QLD1,2022/01/07 08:55:00,7131.44,109.10,TRADE
QLD1,2022/01/07 09:00:00,7109.85,109.10,TRADE
QLD1,2022/01/07 09:05:00,7086.04,118.73,TRADE
QLD1,2022/01/07 09:10:00,7101.32,118.73,TRADE
QLD1,2022/01/07 09:15:00,7098.01,118.73,TRADE
QLD1,2022/01/07 09:20:00,7076.2,119.10,TRADE
QLD1,2022/01/07 09:25:00,7103.86,118.73,TRADE
QLD1,2022/01/07 09:30:00,7104.08,118.73,TRADE
QLD1,2022/01/07 09:35:00,7080.81,118.73,TRADE
QLD1,2022/01/07 09:40:00,7138.21,118.73,TRADE
QLD1,2022/01/07 09:45:00,7100.64,118.73,TRADE
QLD1,2022/01/07 09:50:00,7115.32,118.73,TRADE
QLD1,2022/01/07 09:55:00,7142.46,118.73,TRADE
QLD1,2022/01/07 10:00:00,7134.69,118.73,TRADE
QLD1,2022/01/07 10:05:00,7192.03,144.39,TRADE
QLD1,2022/01/07 10:10:00,7130.09,118.73,TRADE
QLD1,2022/01/07 10:15:00,7187.49,118.73,TRADE
QLD1,2022/01/07 10:20:00,7138.76,119.20,TRADE
QLD1,2022/01/07 10:25:00,7178.08,118.73,TRADE
QLD1,2022/01/07 10:30:00,7200.67,153.94,TRADE
QLD1,2022/01/07 10:35:00,7206.99,119.20,TRADE
QLD1,2022/01/07 10:40:00,7115.45,143.79,TRADE
QLD1,2022/01/07 10:45:00,7151.62,119.20,TRADE
QLD1,2022/01/07 10:50:00,7144.14,119.20,TRADE
QLD1,2022/01/07 10:55:00,7104.72,150,TRADE
QLD1,2022/01/07 11:00:00,7173.17,151.14,TRADE
QLD1,2022/01/07 11:05:00,7182.57,130.15,TRADE
QLD1,2022/01/07 11:10:00,7179.63,119.20,TRADE
